          (   5,    7) (   8,    6) (   7,    8) (   7,    7) (   8,    7) (   7,    7) (   7,    8) (   8,    8) (   8,    8) (   8,    8)
          (   7,    6) (   8,    7) (   8,    8) (   7,    8) (   7,    7) (   7,    6) (   7,    7) (   7,    4) (   8,    7) (   8,    7)
          (   7,    7) (   8,    8) (   7,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   6,    6) (   8,    7) (   7,    7)
          (   6,    5) (   8,    8) (   8,    8) (   7,    6) (   8,    6) (   8,    7) (   7,    8) (   6,    7) (   6,    8) (   7,    8)
          (   8,    7) (   8,    6) (   8,    7) (   8,    7) (   7,    6) (   5,    8) (   7,    7) (   8,    7) (   5,    8) (   8,    7)
          (   8,    8) (   8,    8) (   7,    7) (   8,    7) (   8,    7) (   8,    6) (   6,    8) (   5,    7) (   7,    7) (   8,    7)
          (   7,    8) (   7,    8) (   8,    7) (   8,    8) (   8,    6) (   8,    7) (   8,    7) (   7,    8) (   8,    8) (   7,    8)
          (   8,    5) (   7,    8) (   5,    6) (   7,    7) (   8,    8) (   8,    7) (   7,    7) (   6,    7) (   5,    8) (   7,    7)
          (   7,    7) (   6,    8) (   7,    7) (   7,    5) (   8,    7) (   7,    6) (   7,    8) (   7,    8) (   8,    7) (   8,    8)
          (   8,    7) (   7,    7) (   8,    8) (   8,    7) (   8,    7) (   6,    7) (   6,    8) (   8,    8) (   5,    6) (   8,    7)
          (   6,    8) (   7,    6) (   8,    6) (   6,    6) (   6,    7) (   8,    7) (   7,    8) (   5,    7) (   7,    8) (   8,    8)
          (   7,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   9 sent_total   5469  recv_total   5448

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    2) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    8) (   9,    7) (   6,    7) (   9,    9) (   9,    9) (   9,    9) (   8,    7) (   9,    7)
          (   9,    6) (   8,    7) (   8,    8) (   9,    9) (   7,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   7,    8)
          (   7,    9) (   8,    7) (   7,    9) (   9,    9) (   8,    8) (   9,    7) (   7,    6) (   8,    8) (   9,    8) (   9,    8)
          (   8,    9) (   8,    9) (   9,    8) (   9,    8) (   8,    8) (   8,    9) (   9,    7) (   8,    9) (   8,    9) (   9,    8)
          (   9,    9) (   9,    7) (   8,    7) (   8,    7) (   9,    8) (   8,    7) (   9,    7) (   8,    8) (   8,    8) (   9,    9)
          (   6,    9) (   8,    8) (   9,    8) (   9,    8) (   7,    7) (   8,    7) (   8,    8) (   8,    8) (   7,    6) (   7,    8)
          (   8,    8) (   8,    6) (   9,    7) (   8,    7) (   8,    6) (   9,    4) (   9,    7) (   9,    8) (   8,    8) (   8,    8)
          (   9,    6) (   9,    8) (   7,    8) (   6,    7) (   7,    8) (   8,    7) (   6,    8) (   8,    6) (   8,    7) (   7,    8)
          (   8,    7) (   8,    8) (   6,    8) (   8,    6) (   6,    7) (   8,    7) (   8,    8) (   6,    7) (   8,    6) (   6,    8)
          (   8,    7) (   7,    7) (   8,    8) (   8,    6) (   8,    7) (   6,    5) (   7,    8) (   5,    8) (   8,    7) (   7,    8)
          (   8,    6) (   7,    6) (   7,    8) (   8,    8) (   4,    7) (   7,    8) (   7,    6) (   8,    8) (   8,    7) (   8,    6)
          (   6,    6) (   8,    8) (   7,    8) (   7,    8) (   6,    8) (   7,    7) (   8,    8) (   7,    7) (   8,    8) (   8,    5)
          (   6,    7) (   8,    7) (   7,    5) (   7,    7) (   7,    7) (   7,    8) (   7,    8) (   6,    7) (   6,    8) (   8,    8)
          (   6,    7) (   8,    5) (   8,    8) (   7,    8) (   7,    7) (   8,    7) (   6,    8) (   7,    7) (   7,    8) (   8,    8)
          (   8,    8) (   7,    7) (   7,    6) (   8,    6) (   8,    8) (   8,    7) (   8,    7) (   8,    6) (   8,    8) (   7,    8)
          (   7,    6) (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   7,    7) (   5,    7) (   6,    8) (   8,    7) (   7,    6)
          (   7,    7) (   8,    7) (   8,    8) (   8,    7) (   7,    7) (   6,    7) (   8,    8) (   8,    6) (   7,    7) (   6,    8)
          (   8,    7) (   8,    6) (   7,    6) (   6,    8) (   6,    7) (   8,    6) (   7,    8) (   8,    7) (   7,    7) (   7,    7)
          (   8,    8) (   8,    7) (   6,    8) (   8,    8) (   8,    8) (   8,    5) (   8,    7) (   7,    6) (   6,    7) (   8,    8)
          (   7,    7) (   8,    7) (   8,    6) (   7,    8) (   8,    7) (   8,    8) (   7,    8) (   8,    6) (   8,    6) (   8,    8)
          (   8,    8) (   6,    8) (   8,    6) (   8,    6) (   8,    7) (   8,    7) (   8,    7) (   7,    7) (   7,    8) (   8,    8)
          (   8,    8) (   8,    7) (   7,    8) (   6,    6) (   7,    8) (   8,    7) (   8,    6) (   7,    8) (   8,    8) (   8,    7)
          (   7,    7) (   7,    7) (   7,    7) (   7,    8) (   8,    8) (   8,    7) (   7,    7) (   7,    8) (   7,    8) (   7,    7)
          (   7,    8) (   8,    7) (   6,    7) (   7,    7) (   8,    8) (   7,    8) (   8,    6) (   8,    7) (   8,    8) (   8,    8)
          (   8,    7) (   6,    7) (   7,    6) (   7,    7) (   8,    8) (   7,    7) (   8,    7) (   8,    6) (   7,    7) (   6,    7)
          (   6,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node  10 sent_total   5507  recv_total   5446

